message,label,target_type,severity,severity_score
"Basically, your kind is not welcome here",hate,individual,medium,0.75
you sound really stupid nin mathu nodi and it's sad.,insult,individual,medium,0.3
"Stop it, this chat ruins my mood",toxicity,individual,medium,0.5
It's obvious that this chat is mentally draining thale noovu,toxicity,individual,medium,0.5
dont push me beyond my limit serious agthide,threat,individual,medium,0.82
"To be honest, you just dont get it ninige artha illa immediately.",insult,individual,medium,0.3
"Hey, ninige simple vishaya kuda artha agalla and it's sad.",insult,individual,medium,0.3
I just wanted to say this place is full of nonsense for real.,toxicity,individual,medium,0.5
I think nininda headache agthide stop it,harassment,individual,medium,0.45
this chat is mentally draining thale noovu !!!,toxicity,individual,medium,0.5
"Basically, your type always ruins things nin tara jana beda and it's annoying.",hate,individual,high,0.8
"To be honest, this group makes me uncomfortable",toxicity,individual,medium,0.5
I think i will expose what you did ellargu helthini right now.,threat,individual,medium,0.82
"Honestly, yaake nanna hinde bartiya elladalli for real.",harassment,individual,medium,0.45
"Just so you know, we already decided nin illade",exclusion,individual,medium,0.42
"Honestly, this group ninige alla",exclusion,individual,medium,0.42
"Stop it, stop messaging me yavaglu disturb madthiya and it's annoying.",harassment,individual,medium,0.45
I just wanted to say why cant you just stop kelthiya,harassment,individual,medium,0.45
"Basically, stay out ninige sambhandha illa",exclusion,individual,medium,0.42
I think stop getting involved nin barbeda,aggression,individual,medium,0.55
"Look, dont think this will go unnoticed and it's sad.",threat,individual,medium,0.82
I think you are in serious trouble nodu and everyone agrees.,threat,individual,high,0.87
Everyone knows people like you are a headache,hate,individual,medium,0.75
"To be honest, this place is full of nonsense",toxicity,individual,medium,0.5
ninige buddhi illa seriously ... whatever.,insult,individual,high,0.35
"Look, stop messaging me yavaglu disturb madthiya",harassment,individual,medium,0.45
"Look, we are tired of people like you",hate,individual,medium,0.75
people like you should stay away,hate,individual,medium,0.75
"In my opinion, why are you always in my dm ninige kelbeda don't you think?",harassment,individual,high,0.5
"Stop it, why do you see my story every time nin follow madthiya - just my opinion.",stalking,individual,medium,0.62
"Actually, there is too much negativity here and it's sad.",toxicity,individual,medium,0.5
ninige nanna online time gothu how ... whatever.,stalking,individual,medium,0.62
just wait and watch ninige lesson sigutte,threat,individual,medium,0.82
"Basically, this chat is exhausting full headache",toxicity,individual,medium,0.5
"Basically, you will pay for what you did",threat,individual,medium,0.82
"Seriously, this is between us only nin barbeda",exclusion,individual,medium,0.42
"Stop it, this group is too negative",toxicity,individual,medium,0.5
yaake nanna profile daily nodthiya (no offense).,stalking,individual,low,0.57
"Look, ninige buddhi illa seriously and it's annoying.",insult,individual,high,0.35
Everyone knows go away from here nin hogu and it's annoying.,aggression,individual,medium,0.55
"Listen, dont message me late night nin beka illa for sure.",harassment,individual,medium,0.45
"Listen, stop talking nonsense nin matu beka illa and it's sad.",insult,individual,medium,0.3
"Basically, you are useless nin work sari illa and it's sad.",insult,individual,medium,0.3
dont interfere in this nin barbeda immediately.,aggression,individual,medium,0.55
yaake nanna hinde bartiya elladalli,harassment,individual,medium,0.45
"To be honest, nininda headache agthide stop it",harassment,individual,medium,0.45
why are you watching me silently,stalking,individual,medium,0.62
"Actually, yaake nanna hinde bartiya elladalli",harassment,individual,medium,0.45
"Hey, you cant escape from this ninige illa right now.",threat,individual,medium,0.82
dont message me late night nin beka illa - just my opinion.,harassment,individual,medium,0.45
"Seriously, why are you always in my dm ninige kelbeda for sure.",harassment,individual,high,0.5
"Honestly, you sound really stupid nin mathu nodi and everyone agrees.",insult,individual,high,0.35
Everyone knows this group is full of drama without a doubt.,toxicity,individual,medium,0.5
Everyone knows people like you never change ... whatever.,hate,individual,high,0.8
just wait and watch ninige lesson sigutte don't you think?,threat,individual,medium,0.82
"Seriously, better nin illade nadithivi",exclusion,individual,medium,0.42
It's obvious that we dont like people like you nin tara beda,hate,individual,medium,0.75
"Actually, people like you make everything dirty",hate,individual,medium,0.75
dont involve yourself nin beka illa for sure.,exclusion,individual,medium,0.42
"Basically, stay out of my matters nin hogu and it's sad.",aggression,individual,medium,0.55
people like you dont deserve respect - just my opinion.,hate,individual,medium,0.75
"Actually, nin illade smooth agide without a doubt.",exclusion,individual,medium,0.42
"Basically, stop stalking me nanige beda",stalking,individual,medium,0.62
"Actually, mind your own business nin work nodko so please stop.",aggression,individual,medium,0.55
you just dont get it ninige artha illa (no offense).,insult,individual,low,0.25
"Look, why are you always in my dm ninige kelbeda (no offense).",harassment,individual,high,0.5
"Look, just wait and watch ninige lesson sigutte period.",threat,individual,medium,0.82
"Hey, dont keep pinging nanna irritate madthiya",harassment,individual,medium,0.45
"Seriously, your type always ruins things nin tara jana beda right now.",hate,individual,high,0.8
It's obvious that dont think this will go unnoticed,threat,individual,medium,0.82
"In my opinion, you are not invited nin beka illa",exclusion,individual,medium,0.42
this group has become so toxic ella negative agide for real.,toxicity,individual,medium,0.5
"Listen, people here are very problematic right now.",toxicity,individual,medium,0.5
nin iddare problem agthide immediately.,exclusion,individual,medium,0.42
this chat is mentally draining thale noovu (no offense).,toxicity,individual,low,0.45
this chat is mentally draining thale noovu so please stop.,toxicity,individual,medium,0.5
dont annoy me nin irritate madbeda immediately.,aggression,individual,medium,0.55
"Basically, nininda headache agthide stop it",harassment,individual,medium,0.45
people like you are a headache ... whatever.,hate,individual,medium,0.75
your type always ruins things nin tara jana beda for real.,hate,individual,high,0.8
It's obvious that why are you always in my dm ninige kelbeda,harassment,individual,high,0.5
"Just so you know, yaake nanna follow madthiya everywhere for sure.",harassment,individual,medium,0.45
this is your last warning nodko and it's sad.,threat,individual,medium,0.82
we dont like people like you nin tara beda right now.,hate,individual,medium,0.75
"In my opinion, why are you always in my dm ninige kelbeda",harassment,individual,high,0.5
"Listen, stop tracking my activity nanige gothagthide",stalking,individual,medium,0.62
"Seriously, shut up now sumne iru",aggression,individual,medium,0.55
you will regret this later ninige gothagutte,threat,individual,medium,0.82
"To be honest, stop stalking me nanige beda",stalking,individual,medium,0.62
"In my opinion, are you mad or what ninige artha illa",insult,individual,medium,0.3
"Just so you know, stop tracking my activity nanige gothagthide",stalking,individual,medium,0.62
Everyone knows this group is full of drama,toxicity,individual,medium,0.5
dont keep pinging nanna irritate madthiya (no offense).,harassment,individual,low,0.4
"Seriously, your type always ruins things nin tara jana beda and everyone agrees.",hate,individual,high,0.8
"Hey, this place feels unhealthy manasige sari illa for real.",toxicity,individual,medium,0.5
"Honestly, bar bar kelbeda please !!!",harassment,individual,medium,0.45
"Seriously, nin message inda tension agthide",harassment,individual,medium,0.45
"Stop it, why do you always show up where i am",stalking,individual,high,0.67
this environment is really bad and it's annoying.,toxicity,individual,medium,0.5
"Honestly, dont cross the line nin limits alli iru so please stop.",aggression,individual,medium,0.55
people here are very problematic and it's sad.,toxicity,individual,medium,0.5
stop messaging me yavaglu disturb madthiya - just my opinion.,harassment,individual,medium,0.45
dont start with me nin beka illa and it's sad.,aggression,individual,medium,0.55
"Listen, this environment is stressful ... whatever.",toxicity,individual,medium,0.5
"Actually, yaake nanna follow madthiya everywhere for real.",harassment,individual,medium,0.45
Everyone knows this chat is very unhealthy and everyone agrees.,toxicity,individual,high,0.55
why are you always wrong ninige gothilla - just my opinion.,insult,individual,high,0.35
dont start with me nin beka illa and it's annoying.,aggression,individual,medium,0.55
no need for you nin beka illa !!!,exclusion,individual,medium,0.42
neenu hopeless yaake heege (no offense).,insult,individual,low,0.25
"Listen, ninige simple vishaya kuda artha agalla",insult,individual,medium,0.3
leave me alone nanige disturb beda for sure.,harassment,individual,medium,0.45
ninige maturity illa grow up right now.,insult,individual,medium,0.3
"Hey, dont start with me nin beka illa right now.",aggression,individual,medium,0.55
"Stop it, ninige common sense illa (no offense).",insult,individual,low,0.25
"Seriously, why cant you just stop kelthiya without a doubt.",harassment,individual,medium,0.45
people like you never change and it's sad.,hate,individual,high,0.8
Everyone knows we are tired of people like you,hate,individual,medium,0.75
"Hey, leave me alone nanige disturb beda",harassment,individual,medium,0.45
yaake nanna hinde bartiya ... whatever.,harassment,individual,medium,0.45
dont think this will go unnoticed don't you think?,threat,individual,medium,0.82
"Honestly, you will pay for what you did and it's annoying.",threat,individual,medium,0.82
"Stop it, ninige simple vishaya kuda artha agalla",insult,individual,medium,0.3
"Just so you know, this environment is really bad so please stop.",toxicity,individual,medium,0.5
why are you always online when i come ninige gothagthide for real.,stalking,individual,high,0.67
back off right now nin hinde hogu immediately.,aggression,individual,medium,0.55
stay out of my matters nin hogu immediately.,aggression,individual,medium,0.55
"Listen, yaake nanna follow madthiya everywhere",harassment,individual,medium,0.45
"Just so you know, stop getting involved nin barbeda",aggression,individual,medium,0.55
"Listen, nin illade nav decide madidvi",exclusion,individual,medium,0.42
this chat is exhausting full headache for real.,toxicity,individual,medium,0.5
people here are very problematic without a doubt.,toxicity,individual,medium,0.5
Everyone knows i cant stand people like you nin tara jana immediately.,hate,individual,medium,0.75
people like you never change for real.,hate,individual,high,0.8
"Hey, stop tracking my activity nanige gothagthide immediately.",stalking,individual,medium,0.62
I just wanted to say why do you follow everything i do right now.,stalking,individual,medium,0.62
stay out of my matters nin hogu ... whatever.,aggression,individual,medium,0.55
"Honestly, please remove yourself nin hogu !!!",exclusion,individual,medium,0.42
stop getting involved nin barbeda,aggression,individual,medium,0.55
"Just so you know, this group makes me uncomfortable for real.",toxicity,individual,medium,0.5
"Basically, nin iddare delay agthide immediately.",exclusion,individual,medium,0.42
"Listen, stop messaging me yavaglu disturb madthiya",harassment,individual,medium,0.45
"Basically, no need for you nin beka illa !!!",exclusion,individual,medium,0.42
"Honestly, nin iddare problem agthide",exclusion,individual,medium,0.42
we dont need people like you don't you think?,hate,individual,medium,0.75
why are you always checking my status nin yaake nodthiya,stalking,individual,high,0.67
I think stop tracking my activity nanige gothagthide,stalking,individual,medium,0.62
"Basically, stop talking nonsense nin matu beka illa period.",insult,individual,medium,0.3
"Look, this chat is mentally draining thale noovu",toxicity,individual,medium,0.5
"Stop it, we dont want you nin beka illa",exclusion,individual,medium,0.42
"Honestly, your type should not be here don't you think?",hate,individual,medium,0.75
this chat ruins my mood so please stop.,toxicity,individual,medium,0.5
ninige buddhi illa seriously and everyone agrees.,insult,individual,high,0.35
dont think this will go unnoticed and it's sad.,threat,individual,medium,0.82
"Hey, you always ruin everything nininda problem",insult,individual,high,0.35
back off right now nin hinde hogu so please stop.,aggression,individual,medium,0.55
"Basically, your type should not be here and it's sad.",hate,individual,medium,0.75
"To be honest, this group has become so toxic ella negative agide",toxicity,individual,medium,0.5
"Actually, this group has become so toxic ella negative agide without a doubt.",toxicity,individual,medium,0.5
leave me alone nanige disturb beda and it's sad.,harassment,individual,medium,0.45
this chat is very unhealthy so please stop.,toxicity,individual,medium,0.5
"Actually, people like you yavaglu problem without a doubt.",hate,individual,medium,0.75
"Hey, stop talking nonsense nin matu beda and it's sad.",aggression,individual,medium,0.55
"Hey, we dont want you nin beka illa immediately.",exclusion,individual,medium,0.42
nin illade nav decide madidvi - just my opinion.,exclusion,individual,medium,0.42
"Actually, you asked for it nin mistake",threat,individual,medium,0.82
Everyone knows i cant stand people like you nin tara jana,hate,individual,medium,0.75
keep quiet please nin matadbeda so please stop.,aggression,individual,medium,0.55
"Basically, why cant you just stop kelthiya !!!",harassment,individual,medium,0.45
"Seriously, control yourself swalpa right now.",aggression,individual,medium,0.55
"Honestly, this chat is very unhealthy",toxicity,individual,medium,0.5
It's obvious that please remove yourself nin hogu immediately.,exclusion,individual,medium,0.42
I just wanted to say dayavittu nanna bittu bidu for sure.,harassment,individual,medium,0.45
"To be honest, this environment is really bad",toxicity,individual,medium,0.5
It's obvious that you wont get away with this,threat,individual,medium,0.82
I just wanted to say nininda headache agthide stop it for sure.,harassment,individual,medium,0.45
you are in serious trouble nodu so please stop.,threat,individual,medium,0.82
"In my opinion, there is too much negativity here",toxicity,individual,medium,0.5
yaake nanna follow madthiya everywhere !!!,harassment,individual,medium,0.45
"Stop it, this environment is stressful and it's annoying.",toxicity,individual,medium,0.5
"In my opinion, this group makes me uncomfortable immediately.",toxicity,individual,medium,0.5
this environment is really bad without a doubt.,toxicity,individual,medium,0.5
stop getting involved nin barbeda for sure.,aggression,individual,medium,0.55
why do you see my story every time nin follow madthiya and it's annoying.,stalking,individual,medium,0.62
yaake nanna profile daily nodthiya so please stop.,stalking,individual,medium,0.62
shut up now sumne iru right now.,aggression,individual,medium,0.55
I just wanted to say you will regret this later ninige gothagutte - just my opinion.,threat,individual,medium,0.82
dont start with me nin beka illa and everyone agrees.,aggression,individual,high,0.6
"Hey, shut up now sumne iru",aggression,individual,medium,0.55
"Listen, this group is full of drama and everyone agrees.",toxicity,individual,high,0.55
there is too much negativity here without a doubt.,toxicity,individual,medium,0.5
"Hey, this is between us only nin barbeda",exclusion,individual,medium,0.42
"To be honest, stop disturbing me nanige shanti beku and it's sad.",harassment,individual,medium,0.45
"Listen, this environment is really bad",toxicity,individual,medium,0.5
ninige common sense illa !!!,insult,individual,medium,0.3
we are tired of people like you,hate,individual,medium,0.75
Everyone knows nininda headache agthide stop it,harassment,individual,medium,0.45
"In my opinion, you asked for it nin mistake",threat,individual,medium,0.82
"In my opinion, this environment is stressful and it's annoying.",toxicity,individual,medium,0.5
we dont like people like you nin tara beda without a doubt.,hate,individual,medium,0.75
this group makes me uncomfortable,toxicity,individual,medium,0.5
"Actually, neenu full dumb yaake heege ... whatever.",insult,individual,medium,0.3
dayavittu nanna bittu bidu without a doubt.,harassment,individual,medium,0.45
"To be honest, people like you dont deserve respect",hate,individual,medium,0.75
"To be honest, stop getting involved nin barbeda",aggression,individual,medium,0.55
"Just so you know, stay out of my matters nin hogu - just my opinion.",aggression,individual,medium,0.55
"To be honest, people like you yavaglu problem and it's annoying.",hate,individual,medium,0.75
"Basically, shut up now sumne iru right now.",aggression,individual,medium,0.55
"Just so you know, dont think this will go unnoticed immediately.",threat,individual,medium,0.82
this is your last warning nodko period.,threat,individual,medium,0.82
"Look, you asked for it nin mistake",threat,individual,medium,0.82
"Look, stop keeping tabs on me !!!",stalking,individual,medium,0.62
ninige maturity illa grow up (no offense).,insult,individual,low,0.25
dont involve yourself nin beka illa don't you think?,exclusion,individual,medium,0.42
i will complain about you sir ge helthini without a doubt.,threat,individual,medium,0.82
this will not end well for you ninige sari illa agutte for sure.,threat,individual,medium,0.82
you are useless nin work sari illa don't you think?,insult,individual,medium,0.3
why do you always show up where i am ... whatever.,stalking,individual,high,0.67
It's obvious that we already decided nin illade without a doubt.,exclusion,individual,medium,0.42
"In my opinion, dont start with me nin beka illa ... whatever.",aggression,individual,medium,0.55
"Look, keep quiet please nin matadbeda (no offense).",aggression,individual,low,0.5
Everyone knows dont involve yourself nin beka illa,exclusion,individual,medium,0.42
"Seriously, you will regret this later ninige gothagutte",threat,individual,medium,0.82
your kind is not welcome here - just my opinion.,hate,individual,medium,0.75
you just dont get it ninige artha illa period.,insult,individual,medium,0.3
nininda headache agthide stop it for sure.,harassment,individual,medium,0.45
Everyone knows we dont need people like you for real.,hate,individual,medium,0.75
It's obvious that nin illade smooth agide,exclusion,individual,medium,0.42
"To be honest, this chat is very unhealthy for real.",toxicity,individual,medium,0.5
I just wanted to say why cant you just stop kelthiya don't you think?,harassment,individual,medium,0.45
this group makes me uncomfortable immediately.,toxicity,individual,medium,0.5
It's obvious that yaake nanna hinde bartiya elladalli period.,harassment,individual,medium,0.45
we are tired of people like you for sure.,hate,individual,medium,0.75
you always ruin everything nininda problem and it's sad.,insult,individual,high,0.35
"Seriously, people here are very problematic ... whatever.",toxicity,individual,medium,0.5
"Hey, why are you always in my dm ninige kelbeda",harassment,individual,high,0.5
"Basically, this chat is mentally draining thale noovu",toxicity,individual,medium,0.5
"Basically, i cant stand people like you nin tara jana",hate,individual,medium,0.75
"In my opinion, ninige buddhi illa seriously so please stop.",insult,individual,high,0.35
this environment is really bad for real.,toxicity,individual,medium,0.5
"Look, you will regret this later ninige gothagutte",threat,individual,medium,0.82
"Look, leave me alone nanige disturb beda",harassment,individual,medium,0.45
"Listen, you asked for it nin mistake so please stop.",threat,individual,medium,0.82
your kind is unwanted here immediately.,hate,individual,medium,0.75
Everyone knows people like you make everything dirty,hate,individual,medium,0.75
"Honestly, people like you yavaglu problem",hate,individual,medium,0.75
"Basically, go away from here nin hogu (no offense).",aggression,individual,low,0.5
nininda headache agthide stop it,harassment,individual,medium,0.45
dont annoy me nin irritate madbeda (no offense).,aggression,individual,low,0.5
why do you remember my timings ninige ella gothu,stalking,individual,medium,0.62
"Listen, remember this moment ninige gothagutte",threat,individual,medium,0.82
people like you yavaglu problem - just my opinion.,hate,individual,medium,0.75
"In my opinion, why are you always checking my status nin yaake nodthiya",stalking,individual,high,0.67
"Honestly, dont involve yourself nin beka illa",exclusion,individual,medium,0.42
"Look, nin illade nav decide madidvi",exclusion,individual,medium,0.42
I think this will not end well for you ninige sari illa agutte (no offense).,threat,individual,low,0.77
nin presence irthare problem only (no offense).,insult,individual,low,0.25
this place is full of nonsense and everyone agrees.,toxicity,individual,high,0.55
why are you always checking my status nin yaake nodthiya period.,stalking,individual,high,0.67
"Seriously, why do you keep observing me period.",stalking,individual,medium,0.62
you always ruin everything nininda problem for real.,insult,individual,high,0.35
nin presence irthare problem only and everyone agrees.,insult,individual,high,0.35
"Basically, why cant you just stop kelthiya for sure.",harassment,individual,medium,0.45
I think you just dont get it ninige artha illa ... whatever.,insult,individual,medium,0.3
I just wanted to say you sound really stupid nin mathu nodi for sure.,insult,individual,medium,0.3
mind your own business nin work nodko,aggression,individual,medium,0.55
"Seriously, your kind spoils the environment",hate,individual,medium,0.75
"Honestly, stop keeping tabs on me",stalking,individual,medium,0.62
"Look, we are tired of people like you so please stop.",hate,individual,medium,0.75
"To be honest, your kind is not welcome here",hate,individual,medium,0.75
your kind is not welcome here right now.,hate,individual,medium,0.75
It's obvious that this group ninige alla,exclusion,individual,medium,0.42
why are you always wrong ninige gothilla don't you think?,insult,individual,high,0.35
"Stop it, this group makes me uncomfortable without a doubt.",toxicity,individual,medium,0.5
your kind spoils the environment (no offense).,hate,individual,low,0.7
"Look, ninige simple vishaya kuda artha agalla",insult,individual,medium,0.3
"Listen, we dont need people like you (no offense).",hate,individual,low,0.7
"To be honest, stay out ninige sambhandha illa",exclusion,individual,medium,0.42
I just wanted to say nin presence irthare problem only,insult,individual,medium,0.3
"Hey, stop calling me bar bar",harassment,individual,medium,0.45
we dont need people like you immediately.,hate,individual,medium,0.75
"Just so you know, control yourself swalpa",aggression,individual,medium,0.55
"Actually, remember this moment ninige gothagutte",threat,individual,medium,0.82
"Basically, dont keep pinging nanna irritate madthiya period.",harassment,individual,medium,0.45
"To be honest, people like you never change !!!",hate,individual,high,0.8
Everyone knows this group makes me uncomfortable ... whatever.,toxicity,individual,medium,0.5
"Just so you know, neenu full dumb yaake heege",insult,individual,medium,0.3
Everyone knows we are tired of people like you (no offense).,hate,individual,low,0.7
this group is full of drama (no offense).,toxicity,individual,low,0.45
no need for you nin beka illa right now.,exclusion,individual,medium,0.42
you wont get away with this and it's annoying.,threat,individual,medium,0.82
"Listen, no need for you nin beka illa don't you think?",exclusion,individual,medium,0.42
It's obvious that why do you remember my timings ninige ella gothu,stalking,individual,medium,0.62
"Actually, this group makes me uncomfortable and it's annoying.",toxicity,individual,medium,0.5
Everyone knows mind your own business nin work nodko for real.,aggression,individual,medium,0.55
"Hey, we dont like people like you nin tara beda",hate,individual,medium,0.75
"To be honest, you just dont get it ninige artha illa",insult,individual,medium,0.3
I just wanted to say your kind spoils the environment don't you think?,hate,individual,medium,0.75
"Listen, nininda headache agthide stop it - just my opinion.",harassment,individual,medium,0.45
I think this group ninige alla and it's sad.,exclusion,individual,medium,0.42
this is between us only nin barbeda so please stop.,exclusion,individual,medium,0.42
why are you watching me silently period.,stalking,individual,medium,0.62
"Stop it, this place is full of nonsense right now.",toxicity,individual,medium,0.5
"Actually, this will not end well for you ninige sari illa agutte without a doubt.",threat,individual,medium,0.82
I just wanted to say dont think this will go unnoticed,threat,individual,medium,0.82
"Hey, neenu full dumb yaake heege",insult,individual,medium,0.3
this will not end well for you ninige sari illa agutte,threat,individual,medium,0.82
I just wanted to say stop keeping tabs on me and it's annoying.,stalking,individual,medium,0.62
"To be honest, we are tired of people like you ... whatever.",hate,individual,medium,0.75
"In my opinion, there is too much negativity here ... whatever.",toxicity,individual,medium,0.5
ninige simple vishaya kuda artha agalla and it's sad.,insult,individual,medium,0.3
yaake nanna follow madthiya everywhere - just my opinion.,harassment,individual,medium,0.45
"Actually, stop keeping tabs on me",stalking,individual,medium,0.62
why do you see my story every time nin follow madthiya,stalking,individual,medium,0.62
I think we already decided nin illade,exclusion,individual,medium,0.42
leave me alone nanige disturb beda !!!,harassment,individual,medium,0.45
"Just so you know, stop stalking me nanige beda",stalking,individual,medium,0.62
"Listen, stop talking nonsense nin matu beda",aggression,individual,medium,0.55
"Listen, people like you yavaglu problem - just my opinion.",hate,individual,medium,0.75
I just wanted to say bar bar kelbeda please,harassment,individual,medium,0.45
"Hey, this chat is mentally draining thale noovu",toxicity,individual,medium,0.5
"Honestly, people like you dont deserve respect period.",hate,individual,medium,0.75
"Honestly, stay out ninige sambhandha illa",exclusion,individual,medium,0.42
"Seriously, people like you are a headache !!!",hate,individual,medium,0.75
"Actually, yaake nanna bar bar text madthiya",harassment,individual,medium,0.45
"Listen, why are you always online when i come ninige gothagthide immediately.",stalking,individual,high,0.67
we dont like people like you nin tara beda !!!,hate,individual,medium,0.75
"Honestly, ninige maturity illa grow up for real.",insult,individual,medium,0.3
It's obvious that people like you should stay away,hate,individual,medium,0.75
It's obvious that stop stalking me nanige beda !!!,stalking,individual,medium,0.62
"Listen, why are you always checking my status nin yaake nodthiya",stalking,individual,high,0.67
"Look, this environment is really bad",toxicity,individual,medium,0.5
"Seriously, stop tracking my activity nanige gothagthide !!!",stalking,individual,medium,0.62
I just wanted to say nin illade better agide and everyone agrees.,exclusion,individual,high,0.47
"In my opinion, stop getting involved nin barbeda",aggression,individual,medium,0.55
I just wanted to say this group has become so toxic ella negative agide for real.,toxicity,individual,medium,0.5
It's obvious that this environment is really bad so please stop.,toxicity,individual,medium,0.5
"Listen, we dont like people like you nin tara beda and it's sad.",hate,individual,medium,0.75
ninige buddhi illa seriously - just my opinion.,insult,individual,high,0.35
stay in your limits please (no offense).,aggression,individual,low,0.5
"Listen, dont poke your nose nin business beda",aggression,individual,medium,0.55
"Honestly, nin iddare problem agthide and it's sad.",exclusion,individual,medium,0.42
"To be honest, stop keeping tabs on me for real.",stalking,individual,medium,0.62
"Stop it, you cant escape from this ninige illa ... whatever.",threat,individual,medium,0.82
stop messaging me yavaglu disturb madthiya for real.,harassment,individual,medium,0.45
"In my opinion, you will regret this later ninige gothagutte",threat,individual,medium,0.82
It's obvious that stop messaging me yavaglu disturb madthiya (no offense).,harassment,individual,low,0.4
"Actually, dont interfere in this nin barbeda",aggression,individual,medium,0.55
Everyone knows stop tracking my activity nanige gothagthide immediately.,stalking,individual,medium,0.62
"Seriously, leave me alone nanige disturb beda",harassment,individual,medium,0.45
It's obvious that are you mad or what ninige artha illa,insult,individual,medium,0.3
dont start with me nin beka illa period.,aggression,individual,medium,0.55
"Actually, your kind spoils the environment !!!",hate,individual,medium,0.75
"Actually, this is your last warning nodko",threat,individual,medium,0.82
"Honestly, people here are very problematic don't you think?",toxicity,individual,medium,0.5
neenu hopeless yaake heege immediately.,insult,individual,medium,0.3
"Look, you will pay for what you did",threat,individual,medium,0.82
"Basically, use your brain swalpa for sure.",insult,individual,medium,0.3
"Seriously, there is too much negativity here - just my opinion.",toxicity,individual,medium,0.5
"Look, stop messaging me yavaglu disturb madthiya right now.",harassment,individual,medium,0.45
why do you keep observing me immediately.,stalking,individual,medium,0.62
"Just so you know, stop disturbing me nanige shanti beku",harassment,individual,medium,0.45
this chat is mentally draining thale noovu for real.,toxicity,individual,medium,0.5
"Honestly, we are tired of people like you immediately.",hate,individual,medium,0.75
"Listen, stop getting involved nin barbeda",aggression,individual,medium,0.55
yaake nanna hinde bartiya and it's sad.,harassment,individual,medium,0.45
I just wanted to say why do you follow everything i do !!!,stalking,individual,medium,0.62
"Seriously, dont involve yourself nin beka illa",exclusion,individual,medium,0.42
"In my opinion, this group is full of drama",toxicity,individual,medium,0.5
"To be honest, why do you remember my timings ninige ella gothu so please stop.",stalking,individual,medium,0.62
"Honestly, dayavittu nanna bittu bidu for real.",harassment,individual,medium,0.45
"In my opinion, we dont like people like you nin tara beda",hate,individual,medium,0.75
"Look, no need for you nin beka illa (no offense).",exclusion,individual,low,0.37
"Actually, we are tired of people like you and it's annoying.",hate,individual,medium,0.75
nininda headache agthide stop it ... whatever.,harassment,individual,medium,0.45
"Seriously, why do you keep observing me and it's sad.",stalking,individual,medium,0.62
nin presence irthare problem only - just my opinion.,insult,individual,medium,0.3
"To be honest, your kind spoils the environment immediately.",hate,individual,medium,0.75
"Basically, nin iddare delay agthide without a doubt.",exclusion,individual,medium,0.42
"In my opinion, why cant you just stop kelthiya for real.",harassment,individual,medium,0.45
"Actually, this will not end well for you ninige sari illa agutte right now.",threat,individual,medium,0.82
"Hey, why are you always checking my status nin yaake nodthiya without a doubt.",stalking,individual,high,0.67
"Honestly, we dont want you nin beka illa without a doubt.",exclusion,individual,medium,0.42
nininda headache agthide stop it for real.,harassment,individual,medium,0.45
"To be honest, this will not end well for you ninige sari illa agutte so please stop.",threat,individual,medium,0.82
i cant stand people like you nin tara jana so please stop.,hate,individual,medium,0.75
stop talking nonsense nin matu beda ... whatever.,aggression,individual,medium,0.55
"Seriously, we dont want you nin beka illa ... whatever.",exclusion,individual,medium,0.42
"Actually, we dont want you nin beka illa",exclusion,individual,medium,0.42
why do you see my story every time nin follow madthiya for sure.,stalking,individual,medium,0.62
stop talking nonsense nin matu beda immediately.,aggression,individual,medium,0.55
"Seriously, you will pay for what you did and everyone agrees.",threat,individual,high,0.87
you cant escape from this ninige illa so please stop.,threat,individual,medium,0.82
dont interfere in this nin barbeda and it's annoying.,aggression,individual,medium,0.55
"Hey, keep quiet please nin matadbeda",aggression,individual,medium,0.55
we dont want you nin beka illa right now.,exclusion,individual,medium,0.42
"Honestly, your type should not be here",hate,individual,medium,0.75
"Actually, there is too much negativity here and it's annoying.",toxicity,individual,medium,0.5
It's obvious that you will face consequences ninige problem agutte without a doubt.,threat,individual,medium,0.82
stop getting involved nin barbeda for real.,aggression,individual,medium,0.55
Everyone knows why are you always wrong ninige gothilla,insult,individual,high,0.35
"Look, stop talking nonsense nin matu beka illa and everyone agrees.",insult,individual,high,0.35
"To be honest, nin iddare delay agthide",exclusion,individual,medium,0.42
"To be honest, keep quiet please nin matadbeda !!!",aggression,individual,medium,0.55
"In my opinion, your kind is unwanted here",hate,individual,medium,0.75
dayavittu nanna bittu bidu - just my opinion.,harassment,individual,medium,0.45
mind your own business nin work nodko period.,aggression,individual,medium,0.55
"Just so you know, you just dont get it ninige artha illa so please stop.",insult,individual,medium,0.3
your kind is not welcome here for sure.,hate,individual,medium,0.75
"Basically, this group has become so toxic ella negative agide",toxicity,individual,medium,0.5
"Actually, why do you remember my timings ninige ella gothu ... whatever.",stalking,individual,medium,0.62
"Actually, there is too much negativity here",toxicity,individual,medium,0.5
"Seriously, ninige common sense illa",insult,individual,medium,0.3
Everyone knows dont push me beyond my limit serious agthide and everyone agrees.,threat,individual,high,0.87
It's obvious that stay out ninige sambhandha illa without a doubt.,exclusion,individual,medium,0.42
"Actually, use your brain swalpa",insult,individual,medium,0.3
why are you always checking my status nin yaake nodthiya (no offense).,stalking,individual,high,0.67
"Hey, why are you always wrong ninige gothilla ... whatever.",insult,individual,high,0.35
"Look, mind your own business nin work nodko",aggression,individual,medium,0.55
